2,2
3,3
5,5
6,5
7,7
10,7
11,11
12,7
13,13
17,17
19,19
22,13
23,23
28,11
29,29
31,31
34,19
37,37
40,11
41,41
43,43
45,11
47,47
48,11
52,17
53,53
54,11
56,13
58,31
59,59
61,61
63,13
67,67
71,71
73,73
75,13
76,23
79,79
80,13
82,43
83,83
88,17
89,89
90,13
96,13
97,97
99,17
101,101
103,103
104,19
107,107
108,13
109,109
113,113
117,19
118,61
127,127
131,131
136,23
137,137
139,139
142,73
147,17
148,41
149,149
151,151
153,23
157,157
163,163
165,19
167,167
172,47
173,173
175,17
176,19
179,179
181,181
184,29
191,191
193,193
197,197
198,19
199,199
202,103
207,29
210,17
211,211
214,109
223,223
224,17
227,227
229,229
233,233
239,239
241,241
245,19
248,37
250,17
251,251
252,17
257,257
263,263
268,71
269,269
271,271
273,23
274,139
277,277
279,37
281,281
283,283
293,293
294,19
296,43
298,151
300,17
307,307
311,311
313,313
316,83
317,317
320,17
325,23
328,47
331,331
333,43
337,337
345,31
347,347
349,349
350,19
353,353
358,181
359,359
360,17
367,367
368,31
369,47
373,373
376,53
379,379
382,193
383,383
384,17
385,23
388,101
389,389
390,23
394,199
397,397
399,29
401,401
405,17
409,409
412,107
414,31
416,23
419,419
420,19
421,421
423,53
424,59
431,431
432,17
433,433
435,37
436,113
439,439
443,443
448,19
449,449
454,229
457,457
461,461
462,23
463,463
464,37
467,467
468,23
475,29
477,59
478,241
479,479
486,17
487,487
488,67
491,491
499,499
500,19
503,503
504,19
507,29
508,131
509,509
521,521
522,37
523,523
536,73
538,271
541,541
547,547
549,67
550,23
557,557
561,31
562,283
563,563
567,19
569,569
570,29
571,571
577,577
584,79
587,587
593,593
595,29
599,599
600,19
601,601
603,73
607,607
608,29
613,613
617,617
619,619
622,313
631,631
640,19
641,641
643,643
647,647
651,41
652,167
653,653
657,79
659,659
660,23
661,661
664,89
665,31
673,673
675,19
677,677
683,683
684,29
686,23
691,691
694,349
701,701
704,23
709,709
714,29
715,29
719,719
720,19
727,727
733,733
739,739
743,743
747,89
751,751
757,757
759,37
761,761
768,19
769,769
772,197
773,773
775,41
776,103
777,47
787,787
792,23
795,61
797,797
798,31
808,107
809,809
810,19
811,811
821,821
823,823
824,109
827,827
829,829
833,31
838,421
839,839
845,31
847,29
848,61
850,29
853,853
856,113
857,857
858,29
859,859
862,433
863,863
864,19
867,37
873,103
877,877
881,881
883,883
885,67
887,887
891,23
892,227
903,53
907,907
909,107
911,911
916,233
919,919
922,463
925,47
927,109
929,929
930,41
937,937
941,941
944,67
947,947
950,31
953,953
954,61
957,43
963,113
967,967
971,971
972,19
977,977
980,23
983,983
991,991
992,41
997,997
1001,31
1009,1009
1013,1013
1014,31
1015,41
1019,1019
1020,29
1021,1021
1031,1031
1033,1033
1039,1039
1042,523
1048,137
1049,1049
1051,1051
1061,1061
1062,67
1063,1063
1065,79
1069,1069
1075,53
1083,41
1085,43
1087,1087
1088,29
1091,1091
1093,1093
1097,1097
1103,1103
1108,281
1109,1109
1110,47
1116,41
1117,1117
1123,1123
1127,37
1129,1129
1136,79
1138,571
1140,31
1151,1151
1153,1153
1163,1163
1171,1171
1173,43
1176,23
1179,137
1181,1181
1184,47
1187,1187
1190,31
1193,1193
1198,601
1201,1201
1208,157
1209,47
1210,29
1213,1213
1216,31
1217,1217
1218,41
1223,1223
1224,29
1228,311
1229,1229
1231,1231
1234,619
1235,37
1237,1237
1249,1249
1252,317
1256,163
1259,1259
1274,29
1277,1277
1278,79
1279,1279
1281,71
1282,643
1283,1283
1289,1289
1290,53
1291,1291
1297,1297
1301,1301
1302,43
1303,1303
1307,1307
1318,661
1319,1319
1321,1321
1323,23
1327,1327
1332,47
1335,97
1336,173
1359,157
1361,1361
1367,1367
1368,31
1373,1373
1376,53
1377,29
1381,1381
1384,179
1396,353
1399,1399
1400,23
1409,1409
1413,163
1421,43
1423,1423
1424,97
1427,1427
1428,31
1429,1429
1430,31
1433,1433
1435,53
1439,1439
1443,53
1447,1447
1450,41
1451,1451
1452,29
1453,1453
1459,1459
1463,37
1471,1471
1481,1481
1482,37
1483,1483
1487,1487
1489,1489
1493,1493
1495,41
1499,1499
1503,173
1511,1511
1515,109
1516,383
1523,1523
1525,71
1528,197
1531,1531
1533,83
1539,31
1543,1543
1544,199
1547,37
1548,53
1549,1549
1550,43
1551,61
1553,1553
1557,179
1559,1559
1567,1567
1571,1571
1575,23
1579,1579
1583,1583
1588,401
1597,1597
1601,1601
1602,97
1607,1607
1609,1609
1610,37
1613,1613
1615,41
1616,109
1618,811
1619,1619
1621,1621
1627,1627
1637,1637
1642,823
1645,59
1654,829
1657,1657
1659,89
1663,1663
1667,1667
1669,1669
1677,59
1680,23
1693,1693
1694,31
1697,1697
1699,1699
1700,31
1705,47
1709,1709
1714,859
1716,31
1719,197
1721,1721
1722,53
1723,1723
1733,1733
1737,199
1740,41
1741,1741
1747,1747
1749,67
1753,1753
1756,443
1759,1759
1762,883
1767,53
1771,41
1777,1777
1783,1783
1784,229
1787,1787
1789,1789
1792,23
1794,41
1801,1801
1805,43
1811,1811
1816,233
1818,109
1820,29
1823,1823
1825,83
1828,461
1830,71
1831,1831
1847,1847
1852,467
1856,41
1859,37
1860,43
1861,1861
1864,239
1867,1867
1871,1871
1873,1873
1875,23
1877,1877
1879,1879
1885,47
1889,1889
1890,23
1901,1901
1907,1907
1913,1913
1931,1931
1932,37
1933,1933
1938,41
1947,73
1948,491
1949,1949
1951,1951
1952,71
1965,139
1973,1973
1974,59
1975,89
1979,1979
1984,43
1987,1987
1993,1993
1996,503
1997,1997
1999,1999
2000,23
2003,2003
2007,229
2008,257
2011,2011
2016,23
2017,2017
2023,41
2027,2027
2029,2029
2030,43
2035,53
2037,107
2038,1021
2039,2039
2040,31
2043,233
2046,47
2050,53
2053,2053
2056,263
2062,1033
2063,2063
2065,71
2069,2069
2081,2081
2083,2083
2087,2087
2088,41
2089,2089
2090,37
2091,61
2093,43
2096,139
2097,239
2098,1051
2099,2099
2104,269
2109,59
2111,2111
2113,2113
2122,1063
2129,2129
2131,2131
2135,73
2137,2137
2141,2141
2143,2143
2153,2153
2156,29
2161,2161
2163,113
2166,43
2168,277
2176,31
2179,2179
2182,1093
2184,29
2185,47
2190,83
2196,71
2203,2203
2207,2207
2210,37
2213,2213
2216,283
2221,2221
2232,43
2233,47
2235,157
2237,2237
2239,2239
2243,2243
2250,23
2251,2251
2259,257
2261,43
2262,47
2267,2267
2268,23
2269,2269
2273,2273
2281,2281
2287,2287
2293,2293
2295,31
2297,2297
2299,41
2300,37
2302,1153
2303,61
2309,2309
2311,2311
2313,263
2333,2333
2336,83
2339,2339
2341,2341
2345,79
2347,2347
2349,41
2350,59
2351,2351
2357,2357
2358,139
2365,59
2367,269
2370,89
2371,2371
2377,2377
2381,2381
2383,2383
2384,157
2389,2389
2393,2393
2397,67
2399,2399
2400,23
2411,2411
2417,2417
2420,31
2423,2423
2425,107
2431,41
2436,43
2437,2437
2439,277
2441,2441
2442,53
2447,2447
2448,31
2452,617
2456,313
2457,29
2458,1231
2459,2459
2460,53
2467,2467
2473,2473
2477,2477
2478,71
2485,83
2488,317
2493,283
2503,2503
2508,37
2511,43
2521,2521
2523,61
2528,89
2530,41
2531,2531
2539,2539
2543,2543
2548,31
2549,2549
2551,2551
2554,1279
2557,2557
2560,23
2562,73
2572,647
2575,113
2578,1291
2579,2579
2591,2591
2593,2593
2595,181
2597,67
2600,29
2602,1303
2609,2609
2613,83
2617,2617
2618,37
2621,2621
2622,47
2624,53
2628,83
2633,2633
2635,53
2638,1321
2647,2647
2648,337
2652,37
2657,2657
2659,2659
2663,2663
2665,59
2667,137
2671,2671
2677,2677
2682,157
2683,2683
2687,2687
2689,2689
2692,677
2693,2693
2699,2699
2700,23
2703,73
2707,2707
2711,2711
2713,2713
2717,43
2719,2719
2729,2729
2731,2731
2737,47
2739,97
2741,2741
