1,1,0,[1],[0]
2,10,3,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
3,10,6,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,10,0,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
6,10,0,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
7,10,0,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
8,10,1,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
9,10,0,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
10,10,1,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
11,10,9,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
12,10,0,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
13,10,5,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
14,10,1,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
15,10,2,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
16,10,2,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
17,10,4,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
18,10,2,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
19,10,14,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
20,10,1,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
21,10,2,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
22,10,6,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
23,10,12,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
24,10,0,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
25,10,2,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
26,10,3,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
27,10,1,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
28,10,10,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
29,10,5,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
30,10,2,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
31,10,7,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
32,10,2,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
33,10,2,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
34,10,15,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
35,10,1,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
36,10,2,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
37,10,5,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
38,10,3,[5, 6, 7, 9, 12, 24, 64, 183, 362, 364],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
