1,1,0,[1]
2,6,5,[6, 5, 97, 189, 16, 8]
3,6,4,[6, 5, 97, 189, 16, 8]
4,1,0,[4]
5,6,0,[5, 97, 189, 16, 8, 6]
6,6,0,[6, 5, 97, 189, 16, 8]
7,6,8,[6, 5, 97, 189, 16, 8]
8,6,0,[8, 6, 5, 97, 189, 16]
9,6,1,[6, 5, 97, 189, 16, 8]
10,6,9,[6, 5, 97, 189, 16, 8]
11,6,13,[6, 5, 97, 189, 16, 8]
12,6,9,[6, 5, 97, 189, 16, 8]
13,6,3,[8, 6, 5, 97, 189, 16]
14,6,2,[6, 5, 97, 189, 16, 8]
15,6,1,[8, 6, 5, 97, 189, 16]
16,6,0,[16, 8, 6, 5, 97, 189]
17,6,6,[6, 5, 97, 189, 16, 8]
18,6,1,[8, 6, 5, 97, 189, 16]
19,6,16,[6, 5, 97, 189, 16, 8]
20,6,2,[6, 5, 97, 189, 16, 8]
21,6,10,[6, 5, 97, 189, 16, 8]
22,6,4,[8, 6, 5, 97, 189, 16]
23,6,16,[6, 5, 97, 189, 16, 8]
24,6,2,[6, 5, 97, 189, 16, 8]
25,6,10,[6, 5, 97, 189, 16, 8]
26,6,2,[8, 6, 5, 97, 189, 16]
27,6,2,[6, 5, 97, 189, 16, 8]
28,6,14,[6, 5, 97, 189, 16, 8]
29,6,6,[8, 6, 5, 97, 189, 16]
30,6,10,[6, 5, 97, 189, 16, 8]
31,6,4,[8, 6, 5, 97, 189, 16]
32,6,10,[6, 5, 97, 189, 16, 8]
33,6,3,[6, 5, 97, 189, 16, 8]
34,6,17,[6, 5, 97, 189, 16, 8]
35,6,10,[6, 5, 97, 189, 16, 8]
36,6,10,[6, 5, 97, 189, 16, 8]
37,6,13,[6, 5, 97, 189, 16, 8]
38,6,11,[6, 5, 97, 189, 16, 8]
39,6,1,[16, 8, 6, 5, 97, 189]
40,6,14,[6, 5, 97, 189, 16, 8]
41,6,4,[8, 6, 5, 97, 189, 16]
42,6,10,[6, 5, 97, 189, 16, 8]
43,6,4,[6, 5, 97, 189, 16, 8]
44,6,2,[8, 6, 5, 97, 189, 16]
45,6,14,[6, 5, 97, 189, 16, 8]
46,6,11,[6, 5, 97, 189, 16, 8]
47,6,13,[6, 5, 97, 189, 16, 8]
48,6,14,[6, 5, 97, 189, 16, 8]
49,6,3,[6, 5, 97, 189, 16, 8]
50,6,10,[6, 5, 97, 189, 16, 8]
51,6,3,[6, 5, 97, 189, 16, 8]
52,6,7,[6, 5, 97, 189, 16, 8]
53,6,19,[6, 5, 97, 189, 16, 8]
54,6,14,[6, 5, 97, 189, 16, 8]
55,6,1,[16, 8, 6, 5, 97, 189]
56,6,4,[8, 6, 5, 97, 189, 16]
57,6,5,[8, 6, 5, 97, 189, 16]
58,6,5,[8, 6, 5, 97, 189, 16]
59,6,4,[8, 6, 5, 97, 189, 16]
60,6,10,[6, 5, 97, 189, 16, 8]
61,6,18,[6, 5, 97, 189, 16, 8]
62,6,4,[6, 5, 97, 189, 16, 8]
63,6,4,[8, 6, 5, 97, 189, 16]
64,6,10,[6, 5, 97, 189, 16, 8]
65,6,2,[8, 6, 5, 97, 189, 16]
66,6,1,[16, 8, 6, 5, 97, 189]
67,6,6,[8, 6, 5, 97, 189, 16]
68,6,11,[6, 5, 97, 189, 16, 8]
69,6,3,[8, 6, 5, 97, 189, 16]
70,6,3,[6, 5, 97, 189, 16, 8]
71,6,13,[6, 5, 97, 189, 16, 8]
72,6,10,[6, 5, 97, 189, 16, 8]
73,6,18,[6, 5, 97, 189, 16, 8]
74,6,2,[16, 8, 6, 5, 97, 189]
75,6,4,[8, 6, 5, 97, 189, 16]
76,6,17,[6, 5, 97, 189, 16, 8]
77,6,2,[8, 6, 5, 97, 189, 16]
78,6,2,[8, 6, 5, 97, 189, 16]
79,6,12,[6, 5, 97, 189, 16, 8]
80,6,4,[8, 6, 5, 97, 189, 16]
81,6,10,[6, 5, 97, 189, 16, 8]
82,6,5,[6, 5, 97, 189, 16, 8]
83,6,8,[6, 5, 97, 189, 16, 8]
84,6,3,[6, 5, 97, 189, 16, 8]
85,6,5,[8, 6, 5, 97, 189, 16]
86,6,15,[6, 5, 97, 189, 16, 8]
87,6,11,[6, 5, 97, 189, 16, 8]
88,6,7,[6, 5, 97, 189, 16, 8]
89,6,19,[6, 5, 97, 189, 16, 8]
90,6,4,[8, 6, 5, 97, 189, 16]
91,6,3,[6, 5, 97, 189, 16, 8]
92,6,3,[6, 5, 97, 189, 16, 8]
93,6,18,[6, 5, 97, 189, 16, 8]
94,6,4,[6, 5, 97, 189, 16, 8]
95,6,3,[6, 5, 97, 189, 16, 8]
96,6,4,[8, 6, 5, 97, 189, 16]
97,6,0,[97, 189, 16, 8, 6, 5]
98,6,1,[16, 8, 6, 5, 97, 189]
99,6,7,[6, 5, 97, 189, 16, 8]
100,6,3,[6, 5, 97, 189, 16, 8]
