1,1,0,[1],[0]
2,7,6,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
3,2,3,[17, 360],[1, 0]
4,1,0,[4],[0]
5,7,4,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
6,7,5,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
7,7,0,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
8,7,6,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
9,7,6,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
10,7,1,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
11,7,2,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
12,7,0,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
13,7,4,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
14,7,7,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
15,7,7,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
16,7,7,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
17,2,0,[17, 360],[1, 0]
18,7,7,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
19,7,0,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
20,7,7,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
21,7,2,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
22,7,5,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
23,7,10,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
24,7,7,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
25,7,2,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
26,7,8,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
27,7,7,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
28,7,3,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
29,7,5,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
30,7,2,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
31,7,4,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
32,7,2,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
33,7,8,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
34,7,1,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
35,7,1,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
36,7,2,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
37,7,5,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
38,7,3,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
39,7,8,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
40,7,3,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
41,2,2,[17, 360],[1, 0]
42,7,1,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
43,7,5,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
44,7,8,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
45,7,3,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
46,7,3,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
47,7,12,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
48,7,3,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
49,7,8,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
50,7,1,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
51,7,8,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
52,2,1,[17, 360],[1, 0]
53,7,4,[7, 12, 19, 64, 183, 350, 362],[1, 0, 1, 0, 0, 0, 0]
